Schema Version,Record Type,Source Name,Source URL,Product Name,Description,Pricing,Category,Downloads,Likes,Tags,Collected At
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/google/gemma-3-12b-it,google/gemma-3-12b-it,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,713116,821,"transformers, safetensors, gemma3, image-text-to-text, conversational, arxiv:1905.07830, arxiv:1905.10044, arxiv:1911.11641, arxiv:1904.09728, arxiv:1705.03551, arxiv:1911.01547, arxiv:1907.10641, arxiv:1903.00161, arxiv:2009.03300, arxiv:2304.06364, arxiv:2103.03874, arxiv:2110.14168, arxiv:2311.12022, arxiv:2108.07732, arxiv:2107.03374, arxiv:2210.03057, arxiv:2106.03193, arxiv:1910.11856, arxiv:2502.12404, arxiv:2502.21228, arxiv:2404.16816, arxiv:2104.12756, arxiv:2311.16502, arxiv:2203.10244, arxiv:2404.12390, arxiv:1810.12440, arxiv:1908.02660, arxiv:2312.11805, base_model:google/gemma-3-12b-pt, base_model:finetune:google/gemma-3-12b-pt, license:gemma, eval-results, text-generation-inference, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/microsoft/phi-4,microsoft/phi-4,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,711395,2299,"transformers, safetensors, phi3, text-generation, phi, nlp, math, code, chat, conversational, en, arxiv:2412.08905, license:mit, eval-results, text-generation-inference, endpoints_compatible, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,710182,313,"transformers, safetensors, qwen2, text-generation, conversational, en, arxiv:2407.10671, license:apache-2.0, eval-results, text-generation-inference, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/facebook/dinov3-vitl16-pretrain-lvd1689m,facebook/dinov3-vitl16-pretrain-lvd1689m,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-feature-extraction,710079,681,"transformers, safetensors, dinov3_vit, image-feature-extraction, dino, dinov3, arxiv:2508.10104, en, base_model:facebook/dinov3-vit7b16-pretrain-lvd1689m, base_model:finetune:facebook/dinov3-vit7b16-pretrain-lvd1689m, license:other, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/deepseek-ai/DeepSeek-R1,deepseek-ai/DeepSeek-R1,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,709327,13619,"transformers, safetensors, deepseek_v3, text-generation, conversational, custom_code, arxiv:2501.12948, license:mit, eval-results, text-generation-inference, endpoints_compatible, fp8, deploy:sagemaker, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/protoLabsAI/Ornith-1.0-35B-FP8,protoLabsAI/Ornith-1.0-35B-FP8,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,708909,8,"transformers, safetensors, qwen3_5_moe, image-text-to-text, fp8, vllm, agentic-coding, moe, text-generation, conversational, base_model:deepreinforce-ai/Ornith-1.0-35B, base_model:quantized:deepreinforce-ai/Ornith-1.0-35B, license:mit, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/cyankiwi/Qwen3.6-35B-A3B-AWQ-4bit,cyankiwi/Qwen3.6-35B-A3B-AWQ-4bit,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,704533,96,"transformers, safetensors, qwen3_5_moe, image-text-to-text, conversational, base_model:Qwen/Qwen3.6-35B-A3B, base_model:quantized:Qwen/Qwen3.6-35B-A3B, license:apache-2.0, endpoints_compatible, 4-bit, awq, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/nvidia/parakeet-tdt-0.6b-v3,nvidia/parakeet-tdt-0.6b-v3,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,702506,1115,"transformers, nemo, safetensors, gguf, parakeet_tdt, feature-extraction, automatic-speech-recognition, speech, audio, Transducer, Transformer, TDT, FastConformer, Conformer, pytorch, NeMo, hf-asr-leaderboard, Transformers, en, es, fr, de, bg, hr, cs, da, nl, et, fi, el, hu, it, lv, lt, mt, pl, pt, ro, sk, sl, sv, ru, uk, dataset:nvidia/Granary, dataset:nemo/asr-set-3.0, arxiv:2509.14128, arxiv:2505.13404, arxiv:2305.05084, arxiv:2304.06795, arxiv:2410.01036, arxiv:2406.00899, arxiv:2205.12446, arxiv:2012.03411, arxiv:2007.10310, arxiv:1510.08484, license:cc-by-4.0, model-index, eval-results, endpoints_compatible, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/intfloat/e5-base,intfloat/e5-base,AI/ML model hosted on Hugging Face Hub,UNKNOWN,sentence-similarity,698946,25,"sentence-transformers, pytorch, safetensors, bert, mteb, Sentence Transformers, sentence-similarity, en, arxiv:2212.03533, arxiv:2104.08663, arxiv:2210.07316, license:mit, model-index, text-embeddings-inference, endpoints_compatible, region:us, deploy:sagemaker, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/QuantStack/Wan2.2-T2V-A14B-GGUF,QuantStack/Wan2.2-T2V-A14B-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-to-video,698328,285,"gguf, t2v, text-to-video, base_model:Wan-AI/Wan2.2-T2V-A14B, base_model:quantized:Wan-AI/Wan2.2-T2V-A14B, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/unsloth/gemma-4-26B-A4B-it-qat-GGUF,unsloth/gemma-4-26B-A4B-it-qat-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,697754,411,"transformers, gguf, gemma4, image-text-to-text, unsloth, gemma, google, base_model:google/gemma-4-26B-A4B-it-qat-q4_0-unquantized, base_model:quantized:google/gemma-4-26B-A4B-it-qat-q4_0-unquantized, license:apache-2.0, endpoints_compatible, region:us, conversational",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/deepseek-ai/DeepSeek-V4-Flash-DSpark,deepseek-ai/DeepSeek-V4-Flash-DSpark,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,697663,271,"transformers, safetensors, deepseek_v4, text-generation, arxiv:2606.19348, license:mit, endpoints_compatible, 8-bit, fp8, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/amazon/chronos-t5-small,amazon/chronos-t5-small,AI/ML model hosted on Hugging Face Hub,UNKNOWN,time-series-forecasting,696092,143,"chronos-forecasting, safetensors, t5, time series, forecasting, pretrained models, foundation models, time series foundation models, time-series, time-series-forecasting, arxiv:2403.07815, arxiv:1910.10683, license:apache-2.0, region:us, deploy:sagemaker",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/ai-sage/Giga-Embeddings-instruct,ai-sage/Giga-Embeddings-instruct,AI/ML model hosted on Hugging Face Hub,UNKNOWN,feature-extraction,695615,119,"sentence-transformers, safetensors, gigarembed, feature-extraction, MTEB, transformers, custom_code, ru, en, license:mit, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Systran/faster-whisper-medium,Systran/faster-whisper-medium,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,694795,63,"ctranslate2, audio, automatic-speech-recognition, en, zh, de, es, ru, ko, fr, ja, pt, tr, pl, ca, nl, ar, sv, it, id, hi, fi, vi, he, uk, el, ms, cs, ro, da, hu, ta, no, th, ur, hr, bg, lt, la, mi, ml, cy, sk, te, fa, lv, bn, sr, az, sl, kn, et, mk, br, eu, is, hy, ne, mn, bs, kk, sq, sw, gl, mr, pa, si, km, sn, yo, so, af, oc, ka, be, tg, sd, gu, am, yi, lo, uz, fo, ht, ps, tk, nn, mt, sa, lb, my, bo, tl, mg, as, tt, haw, ln, ha, ba, jw, su, license:mit, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/openbmb/MiniCPM-o-4_5,openbmb/MiniCPM-o-4_5,AI/ML model hosted on Hugging Face Hub,UNKNOWN,any-to-any,694166,1480,"transformers, onnx, safetensors, minicpmo, feature-extraction, minicpm-o, minicpm-v, multimodal, full-duplex, any-to-any, custom_code, arxiv:2408.01800, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Tongyi-MAI/Z-Image-Turbo,Tongyi-MAI/Z-Image-Turbo,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-to-image,693697,5227,"diffusers, safetensors, text-to-image, en, arxiv:2511.22699, arxiv:2511.22677, arxiv:2511.13649, license:apache-2.0, diffusers:ZImagePipeline, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3-Coder-30B-A3B-Instruct,Qwen/Qwen3-Coder-30B-A3B-Instruct,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,692826,1234,"transformers, safetensors, qwen3_moe, text-generation, conversational, arxiv:2505.09388, license:apache-2.0, endpoints_compatible, region:us, deploy:sagemaker, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/facebook/dinov2-large,facebook/dinov2-large,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-feature-extraction,691453,119,"transformers, pytorch, safetensors, dinov2, image-feature-extraction, dino, vision, arxiv:2304.07193, license:apache-2.0, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/briaai/RMBG-2.0,briaai/RMBG-2.0,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-segmentation,691253,1432,"transformers, pytorch, onnx, safetensors, image-segmentation, remove background, background, background-removal, Pytorch, vision, legal liability, transformers.js, custom_code, license:other, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3-32B-AWQ,Qwen/Qwen3-32B-AWQ,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,690248,139,"transformers, safetensors, qwen3, text-generation, conversational, arxiv:2309.00071, arxiv:2505.09388, base_model:Qwen/Qwen3-32B, base_model:quantized:Qwen/Qwen3-32B, license:apache-2.0, text-generation-inference, endpoints_compatible, 4-bit, awq, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/unsloth/MiniMax-H3-GGUF,unsloth/MiniMax-H3-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-video,689374,272,"gguf, text-to-video, image-to-video, video-generation, stable-diffusion.cpp, unsloth, minimax, multimodal, image-text-to-video, en, zh, base_model:MiniMaxAI/MiniMax-H3, base_model:quantized:MiniMaxAI/MiniMax-H3, license:other, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/autogluon/chronos-bolt-mini,autogluon/chronos-bolt-mini,AI/ML model hosted on Hugging Face Hub,UNKNOWN,time-series-forecasting,687442,8,"safetensors, t5, time series, forecasting, pretrained models, foundation models, time series foundation models, time-series, time-series-forecasting, arxiv:1910.10683, arxiv:2403.07815, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/google/gemma-4-31B,google/gemma-4-31B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,687341,525,"transformers, safetensors, gemma4, image-text-to-text, arxiv:2607.02770, license:apache-2.0, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/thenlper/gte-large,thenlper/gte-large,AI/ML model hosted on Hugging Face Hub,UNKNOWN,sentence-similarity,683340,306,"sentence-transformers, pytorch, onnx, safetensors, openvino, bert, mteb, sentence-similarity, Sentence Transformers, en, arxiv:2308.03281, license:mit, model-index, text-embeddings-inference, endpoints_compatible, region:us, deploy:sagemaker, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Lorbus/Qwen3.6-27B-int4-AutoRound,Lorbus/Qwen3.6-27B-int4-AutoRound,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,682987,130,"transformers, safetensors, qwen3_5, image-text-to-text, autoround, int4, w4g128, w4a16, quantization, vllm, multimodal, mtp, speculative-decoding, conversational, arxiv:2309.05516, base_model:Qwen/Qwen3.6-27B, base_model:quantized:Qwen/Qwen3.6-27B, license:apache-2.0, endpoints_compatible, 4-bit, auto-round, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/facebook/detr-resnet-50,facebook/detr-resnet-50,AI/ML model hosted on Hugging Face Hub,UNKNOWN,object-detection,681021,973,"transformers, pytorch, safetensors, detr, object-detection, vision, dataset:coco, arxiv:2005.12872, license:apache-2.0, endpoints_compatible, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/SicariusSicariiStuff/Assistant_Pepe_8B,SicariusSicariiStuff/Assistant_Pepe_8B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,679746,83,"safetensors, llama, en, dataset:SicariusSicariiStuff/UBW_Tapestries, base_model:SicariusSicariiStuff/Llama-3.1-Nemotron-8B-UltraLong-1M-Instruct_Abliterated, base_model:finetune:SicariusSicariiStuff/Llama-3.1-Nemotron-8B-UltraLong-1M-Instruct_Abliterated, license:llama3.1, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/tencent/HunyuanOCR,tencent/HunyuanOCR,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,678306,817,"transformers, safetensors, hunyuan_vl, image-text-to-text, ocr, vision-language-model, document-parsing, text-spotting, information-extraction, text-image-translation, conversational, multilingual, en, zh, arxiv:2607.04884, license:other, eval-results, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/unsloth/gemma-4-26B-A4B-it-GGUF,unsloth/gemma-4-26B-A4B-it-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,675098,1113,"gguf, gemma4, unsloth, gemma, google, image-text-to-text, base_model:google/gemma-4-26B-A4B-it, base_model:quantized:google/gemma-4-26B-A4B-it, license:apache-2.0, endpoints_compatible, region:us, imatrix, conversational",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/QuantTrio/Qwen3.6-27B-AWQ,QuantTrio/Qwen3.6-27B-AWQ,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,674594,25,"transformers, safetensors, qwen3_5, image-text-to-text, vLLM, AWQ, conversational, base_model:Qwen/Qwen3.6-27B, base_model:quantized:Qwen/Qwen3.6-27B, license:apache-2.0, endpoints_compatible, 4-bit, awq, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/stepfun-ai/GOT-OCR2_0,stepfun-ai/GOT-OCR2_0,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,673989,1561,"safetensors, GOT, got, vision-language, ocr2.0, custom_code, image-text-to-text, multilingual, arxiv:2409.01704, arxiv:2405.14295, arxiv:2312.06109, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Serveurperso/Qwen3-TTS-GGUF,Serveurperso/Qwen3-TTS-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-to-speech,672661,43,"gguf, tts, text-to-speech, voice-cloning, voice-design, mandarin-dialects, ggml, qwen, qwen3, qwen3-tts, cpp, zh, en, fr, de, es, it, pt, ja, ko, ru, ar, base_model:Qwen/Qwen3-TTS-12Hz-0.6B-Base, base_model:quantized:Qwen/Qwen3-TTS-12Hz-0.6B-Base, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Musixmatch/umberto-commoncrawl-cased-v1,Musixmatch/umberto-commoncrawl-cased-v1,AI/ML model hosted on Hugging Face Hub,UNKNOWN,fill-mask,672173,19,"transformers, pytorch, camembert, fill-mask, it, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/unsloth/gemma-4-31B-it-qat-GGUF,unsloth/gemma-4-31B-it-qat-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,671762,190,"transformers, gguf, gemma4, image-text-to-text, unsloth, gemma, google, base_model:google/gemma-4-31B-it-qat-q4_0-unquantized, base_model:quantized:google/gemma-4-31B-it-qat-q4_0-unquantized, license:apache-2.0, endpoints_compatible, region:us, conversational",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/gvs/wav2vec2-large-xlsr-malayalam,gvs/wav2vec2-large-xlsr-malayalam,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,671369,7,"transformers, pytorch, jax, wav2vec2, automatic-speech-recognition, audio, speech, xlsr-fine-tuning-week, ml, license:apache-2.0, model-index, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/timm/vit_small_patch16_224.augreg_in21k_ft_in1k,timm/vit_small_patch16_224.augreg_in21k_ft_in1k,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-classification,671146,4,"timm, pytorch, safetensors, image-classification, transformers, dataset:imagenet-1k, dataset:imagenet-21k, arxiv:2106.10270, arxiv:2010.11929, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/cross-encoder/ms-marco-MiniLM-L2-v2,cross-encoder/ms-marco-MiniLM-L2-v2,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-ranking,670117,14,"sentence-transformers, pytorch, jax, onnx, safetensors, openvino, bert, text-classification, transformers, text-ranking, en, dataset:sentence-transformers/msmarco, base_model:cross-encoder/ms-marco-MiniLM-L12-v2, base_model:quantized:cross-encoder/ms-marco-MiniLM-L12-v2, license:apache-2.0, text-embeddings-inference, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3.5-122B-A10B,Qwen/Qwen3.5-122B-A10B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,670108,617,"transformers, safetensors, qwen3_5_moe, image-text-to-text, conversational, license:apache-2.0, eval-results, endpoints_compatible, region:us, deploy:azure, deploy:sagemaker",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/openbmb/MiniCPM5-1B,openbmb/MiniCPM5-1B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,669403,1120,"transformers, safetensors, llama, text-generation, minicpm, minicpm5, long-context, tool-calling, on-device, edge-ai, conversational, en, zh, dataset:openbmb/Ultra-FineWeb, dataset:openbmb/Ultra-FineWeb-L3, dataset:openbmb/UltraData-Math, dataset:openbmb/UltraData-SFT-2605, arxiv:2506.07900, arxiv:2602.09003, arxiv:2512.16649, arxiv:2604.13016, license:apache-2.0, text-generation-inference, endpoints_compatible, deploy:sagemaker, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/poolside/Laguna-S-2.1-GGUF,poolside/Laguna-S-2.1-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,667750,172,"gguf, base_model:poolside/Laguna-S-2.1, base_model:quantized:poolside/Laguna-S-2.1, endpoints_compatible, region:us, conversational",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/unsloth/inkling-GGUF,unsloth/inkling-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,665869,135,"gguf, conversational, image-text-to-text, audio-text-to-text, moe, unsloth, inkling_mm_model, base_model:thinkingmachines/Inkling, base_model:quantized:thinkingmachines/Inkling, license:apache-2.0, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/jhgan/ko-sroberta-multitask,jhgan/ko-sroberta-multitask,AI/ML model hosted on Hugging Face Hub,UNKNOWN,sentence-similarity,665549,151,"sentence-transformers, pytorch, tf, onnx, safetensors, openvino, roberta, feature-extraction, sentence-similarity, transformers, ko, arxiv:2004.03289, text-embeddings-inference, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
